Unix Timestamp,Average eye position (pixels),Average pupil dilation
1722787281.4090786,"(488.0, 622.0)",2.6663742065429688
1722787281.4236746,"(488.0, 625.0)",2.6677780151367188
1722787281.441842,"(490.0, 620.0)",2.6743240356445312
1722787281.4579318,"(489.0, 623.0)",2.666534423828125
1722787281.4746547,"(489.0, 629.0)",2.6622695922851562
1722787281.491336,"(485.0, 626.0)",2.6618194580078125
1722787281.5077589,"(487.0, 626.0)",2.6615142822265625
1722787281.5244772,"(486.0, 621.0)",2.6605224609375
1722787281.5419667,"(488.0, 621.0)",2.6622772216796875
1722787281.5584202,"(485.0, 624.0)",2.653533935546875
1722787281.5749698,"(484.0, 628.0)",2.6547317504882812
1722787281.592101,"(486.0, 631.0)",2.6568603515625
1722787281.607479,"(485.0, 629.0)",2.654327392578125
1722787281.6249075,"(482.0, 628.0)",2.6629257202148438
1722787281.6408346,"(481.0, 625.0)",2.6570205688476562
1722787281.657496,"(487.0, 624.0)",2.6683731079101562
1722787281.6748064,"(490.0, 626.0)",2.6582565307617188
1722787281.6914704,"(487.0, 628.0)",2.6576004028320312
1722787281.708269,"(488.0, 628.0)",2.65362548828125
1722787281.7240412,"(487.0, 625.0)",2.6561813354492188
1722787281.740673,"(486.0, 625.0)",2.6668930053710938
1722787281.757527,"(486.0, 632.0)",2.6662368774414062
1722787281.7741635,"(490.0, 629.0)",2.655426025390625
1722787281.7917266,"(490.0, 622.0)",2.6549148559570312
1722787281.8072672,"(491.0, 619.0)",2.6634979248046875
1722787281.8241332,"(489.0, 623.0)",2.6614837646484375
1722787281.8413472,"(490.0, 626.0)",2.653533935546875
1722787281.8575428,"(485.0, 622.0)",2.6493453979492188
1722787281.874606,"(485.0, 627.0)",2.6587753295898438
1722787281.8907342,"(470.0, 638.0)",2.6540756225585938
1722787281.9074473,"(478.0, 639.0)",2.6553192138671875
1722787281.9236088,"(480.0, 639.0)",2.6468582153320312
1722787281.9406056,"(481.0, 644.0)",2.6584243774414062
1722787281.9581604,"(479.0, 645.0)",2.652130126953125
1722787281.9742346,"(475.0, 642.0)",2.6509323120117188
1722787281.9911814,"(476.0, 643.0)",2.6448898315429688
1722787282.008242,"(475.0, 648.0)",2.6387786865234375
1722787282.0243704,"(473.0, 651.0)",2.6367645263671875
1722787282.040829,"(475.0, 652.0)",2.64752197265625
1722787282.0577922,"(477.0, 655.0)",2.6363525390625
1722787282.0737998,"(477.0, 649.0)",2.6285324096679688
1722787282.090925,"(476.0, 649.0)",2.6291351318359375
1722787282.1074064,"(478.0, 647.0)",2.6187667846679688
1722787282.1234436,"(477.0, 652.0)",2.6185531616210938
1722787282.1404846,"(476.0, 652.0)",2.6143798828125
1722787282.157017,"(473.0, 657.0)",2.61114501953125
1722787282.1745965,"(466.0, 659.0)",2.6149520874023438
1722787282.1902363,"(471.0, 651.0)",2.6032180786132812
1722787282.207841,"(472.0, 647.0)",2.61260986328125
1722787282.2237892,"(480.0, 650.0)",2.6161727905273438
1722787282.2407844,"(488.0, 635.0)",2.5838623046875
1722787282.2580214,"(490.0, 626.0)",2.5921630859375
1722787282.2733347,"(493.0, 619.0)",2.5950088500976562
1722787282.2901752,"(494.0, 621.0)",2.6056060791015625
1722787282.3069897,"(494.0, 623.0)",2.5995254516601562
1722787282.3232646,"(493.0, 624.0)",2.6040191650390625
1722787282.3410232,"(489.0, 624.0)",2.5988540649414062
1722787282.3576808,"(483.0, 626.0)",2.578460693359375
1722787282.3738246,"(481.0, 622.0)",2.56903076171875
1722787282.3905993,"(472.0, 610.0)",2.5200424194335938
1722787282.4071324,"(463.0, 618.0)",2.5142288208007812
1722787282.4232442,"(460.0, 614.0)",2.5312271118164062
1722787282.440138,"(470.0, 615.0)",2.5408554077148438
1722787282.4569268,"(490.0, 621.0)",2.606842041015625
1722787282.473514,"(485.0, 617.0)",2.6097183227539062
1722787282.4897234,"(467.0, 615.0)",2.5507354736328125
1722787282.5065272,"(468.0, 609.0)",2.5476455688476562
1722787282.5234392,"(464.0, 616.0)",2.54168701171875
1722787282.540404,"(464.0, 620.0)",2.53607177734375
1722787282.556576,"(475.0, 621.0)",2.5843734741210938
1722787282.5734282,"(480.0, 630.0)",2.5974655151367188
1722787282.5902119,"(486.0, 625.0)",2.6346054077148438
1722787282.6065426,"(487.0, 615.0)",2.646820068359375
1722787282.6232524,"(488.0, 623.0)",2.6546859741210938
1722787282.6404097,"(488.0, 627.0)",2.6554641723632812
1722787282.6559286,"(490.0, 618.0)",2.658905029296875
1722787282.6731617,"(486.0, 621.0)",2.6591644287109375
1722787282.689227,"(490.0, 621.0)",2.6509628295898438
1722787282.7062156,"(488.0, 617.0)",2.660369873046875
1722787282.722218,"(483.0, 625.0)",2.6666107177734375
1722787282.7398303,"(483.0, 621.0)",2.6667251586914062
1722787282.755664,"(484.0, 615.0)",2.6582107543945312
1722787282.77269,"(485.0, 620.0)",2.6647262573242188
1722787282.789766,"(490.0, 624.0)",2.6716461181640625
1722787282.805911,"(487.0, 621.0)",2.6651763916015625
1722787282.8224382,"(487.0, 615.0)",2.6561355590820312
1722787282.8393707,"(524.0, 631.0)",2.670501708984375
1722787282.8557613,"(531.0, 631.0)",2.6768722534179688
1722787282.872106,"(530.0, 617.0)",2.6678085327148438
1722787282.8893085,"(529.0, 619.0)",2.6619415283203125
1722787282.9059958,"(531.0, 624.0)",2.6759490966796875
1722787282.922704,"(528.0, 621.0)",2.6685791015625
1722787282.939647,"(529.0, 619.0)",2.665283203125
1722787282.9561942,"(527.0, 614.0)",2.6780471801757812
1722787282.9721646,"(527.0, 612.0)",2.6689987182617188
1722787282.9890182,"(529.0, 620.0)",2.6732635498046875
1722787283.0065787,"(535.0, 610.0)",2.6630706787109375
1722787283.0226414,"(529.0, 619.0)",2.6711196899414062
1722787283.0390637,"(531.0, 619.0)",2.6810302734375
1722787283.056062,"(527.0, 614.0)",2.6772079467773438
1722787283.0721107,"(530.0, 618.0)",2.679351806640625
1722787283.0893123,"(531.0, 619.0)",2.6803207397460938
1722787283.1055176,"(550.0, 614.0)",2.6881942749023438
1722787283.1225195,"(569.0, 621.0)",2.6916122436523438
1722787283.1393816,"(561.0, 622.0)",2.687408447265625
1722787283.1559083,"(566.0, 622.0)",2.6911697387695312
1722787283.1722636,"(562.0, 619.0)",2.6905899047851562
1722787283.1893744,"(564.0, 619.0)",2.6841888427734375
1722787283.205528,"(560.0, 618.0)",2.685455322265625
1722787283.22257,"(560.0, 622.0)",2.6874465942382812
1722787283.2387502,"(561.0, 618.0)",2.6824188232421875
1722787283.2554493,"(563.0, 619.0)",2.6971588134765625
1722787283.271876,"(562.0, 622.0)",2.7029876708984375
1722787283.2874303,"(561.0, 624.0)",2.711395263671875
1722787283.305476,"(564.0, 622.0)",2.71197509765625
1722787283.3223495,"(560.0, 621.0)",2.7105484008789062
1722787283.3393648,"(562.0, 623.0)",2.7158203125
1722787283.3552577,"(562.0, 627.0)",2.7190628051757812
1722787283.3715956,"(563.0, 622.0)",2.7202529907226562
1722787283.3881211,"(559.0, 622.0)",2.7171478271484375
1722787283.405183,"(560.0, 624.0)",2.7087173461914062
1722787283.4213407,"(559.0, 620.0)",2.7069778442382812
1722787283.4393349,"(561.0, 621.0)",2.73040771484375
1722787283.455044,"(562.0, 625.0)",2.7373046875
1722787283.472392,"(561.0, 622.0)",2.7354049682617188
1722787283.4886818,"(560.0, 620.0)",2.7329635620117188
1722787283.5052166,"(557.0, 618.0)",2.7237167358398438
1722787283.5210848,"(553.0, 616.0)",2.7171554565429688
1722787283.5376031,"(558.0, 617.0)",2.7171783447265625
1722787283.555529,"(555.0, 615.0)",2.7119216918945312
1722787283.5715673,"(559.0, 617.0)",2.7174301147460938
1722787283.5876088,"(566.0, 620.0)",2.731658935546875
1722787283.6045108,"(560.0, 611.0)",2.7940673828125
1722787283.620315,"(483.0, 794.0)",2.59228515625
1722787283.8033645,"(575.0, 651.0)",2.7701263427734375
1722787283.8203442,"(578.0, 736.0)",2.5197982788085938
1722787283.837025,"(600.0, 589.0)",2.8211212158203125
1722787283.8545215,"(601.0, 609.0)",2.8178863525390625
1722787283.8710585,"(544.0, 658.0)",2.570404052734375
1722787283.8869526,"(612.0, 623.0)",2.59820556640625
1722787283.904633,"(578.0, 630.0)",2.747222900390625
1722787283.921216,"(579.0, 627.0)",2.7503280639648438
1722787283.9372928,"(584.0, 621.0)",2.7614059448242188
1722787283.954437,"(580.0, 625.0)",2.7737808227539062
1722787283.970797,"(581.0, 623.0)",2.7750701904296875
1722787283.987124,"(580.0, 626.0)",2.7970199584960938
1722787284.0044076,"(581.0, 624.0)",2.7881011962890625
1722787284.0204237,"(582.0, 621.0)",2.7920150756835938
1722787284.0373557,"(575.0, 624.0)",2.805694580078125
1722787284.05435,"(578.0, 617.0)",2.807281494140625
1722787284.0703895,"(579.0, 616.0)",2.8170166015625
1722787284.0869155,"(577.0, 616.0)",2.8277511596679688
1722787284.1039524,"(578.0, 616.0)",2.8412017822265625
1722787284.120102,"(573.0, 618.0)",2.8407440185546875
1722787284.1361623,"(576.0, 617.0)",2.8505096435546875
1722787284.1538198,"(579.0, 617.0)",2.8627166748046875
1722787284.1704144,"(580.0, 614.0)",2.8517532348632812
1722787284.186945,"(582.0, 614.0)",2.8540802001953125
1722787284.203821,"(580.0, 614.0)",2.8463287353515625
1722787284.220758,"(582.0, 615.0)",2.8392181396484375
1722787284.236282,"(581.0, 615.0)",2.8384552001953125
1722787284.2533276,"(578.0, 619.0)",2.8341903686523438
1722787284.2699275,"(576.0, 616.0)",2.8209762573242188
1722787284.286453,"(577.0, 623.0)",2.8255462646484375
1722787284.3040986,"(579.0, 622.0)",2.8099288940429688
1722787284.3201408,"(578.0, 621.0)",2.8049468994140625
1722787284.3361952,"(577.0, 621.0)",2.7972640991210938
1722787284.3532286,"(579.0, 620.0)",2.7803573608398438
1722787284.3702645,"(578.0, 621.0)",2.76910400390625
1722787284.3865185,"(576.0, 618.0)",2.7550201416015625
1722787284.4035707,"(579.0, 617.0)",2.7428665161132812
1722787284.4206524,"(582.0, 620.0)",2.7457809448242188
1722787284.4371939,"(577.0, 622.0)",2.7350692749023438
1722787284.4542367,"(577.0, 626.0)",2.7259445190429688
1722787284.469973,"(576.0, 622.0)",2.72222900390625
1722787284.486447,"(578.0, 622.0)",2.7101974487304688
1722787284.5031543,"(574.0, 623.0)",2.6975021362304688
1722787284.5200787,"(574.0, 622.0)",2.6868896484375
1722787284.536119,"(573.0, 622.0)",2.6844635009765625
1722787284.5527256,"(575.0, 617.0)",2.677703857421875
1722787284.5697563,"(575.0, 624.0)",2.6782073974609375
1722787284.5862868,"(575.0, 620.0)",2.6685028076171875
1722787284.6033256,"(575.0, 620.0)",2.6568527221679688
1722787284.6189902,"(575.0, 617.0)",2.6541290283203125
1722787284.6360443,"(576.0, 617.0)",2.65252685546875
1722787284.6530838,"(576.0, 619.0)",2.6469268798828125
1722787284.669114,"(574.0, 624.0)",2.6459426879882812
1722787284.686651,"(574.0, 621.0)",2.6359176635742188
1722787284.7033331,"(573.0, 620.0)",2.64007568359375
1722787284.7188482,"(572.0, 614.0)",2.6282882690429688
1722787284.7363133,"(575.0, 613.0)",2.6305694580078125
1722787284.7528846,"(570.0, 617.0)",2.6309280395507812
1722787284.7689126,"(571.0, 612.0)",2.6292724609375
1722787284.786449,"(572.0, 611.0)",2.6254119873046875
1722787284.802476,"(573.0, 614.0)",2.6195297241210938
1722787284.8189917,"(571.0, 615.0)",2.6188888549804688
1722787284.836188,"(574.0, 614.0)",2.6119461059570312
1722787284.8532438,"(570.0, 615.0)",2.5989608764648438
1722787284.8692734,"(574.0, 616.0)",2.5992889404296875
1722787284.8863919,"(567.0, 624.0)",2.5980758666992188
1722787284.9022543,"(565.0, 633.0)",2.600128173828125
1722787284.919286,"(563.0, 628.0)",2.5945510864257812
1722787284.935829,"(567.0, 635.0)",2.5940170288085938
1722787284.952869,"(566.0, 638.0)",2.59320068359375
1722787284.9689014,"(560.0, 634.0)",2.58343505859375
1722787284.9859724,"(564.0, 629.0)",2.589508056640625
1722787285.002646,"(560.0, 631.0)",2.5894622802734375
1722787285.019166,"(564.0, 630.0)",2.5826187133789062
1722787285.0362558,"(562.0, 632.0)",2.5743026733398438
1722787285.0522902,"(563.0, 634.0)",2.5767974853515625
1722787285.0688162,"(564.0, 634.0)",2.5701828002929688
1722787285.0856056,"(565.0, 636.0)",2.5676803588867188
1722787285.1022108,"(563.0, 634.0)",2.5736312866210938
1722787285.1188855,"(566.0, 630.0)",2.5674896240234375
1722787285.1354167,"(564.0, 629.0)",2.56695556640625
1722787285.1522171,"(561.0, 635.0)",2.5739288330078125
1722787285.1690855,"(560.0, 631.0)",2.5687408447265625
1722787285.1856139,"(561.0, 625.0)",2.561737060546875
1722787285.2016554,"(562.0, 630.0)",2.5608749389648438
1722787285.2181857,"(565.0, 627.0)",2.5608596801757812
1722787285.2348607,"(564.0, 629.0)",2.5606460571289062
1722787285.2517078,"(567.0, 628.0)",2.55535888671875
1722787285.2682207,"(562.0, 628.0)",2.559234619140625
1722787285.2852755,"(564.0, 628.0)",2.552978515625
1722787285.3018668,"(566.0, 626.0)",2.546051025390625
1722787285.3188956,"(566.0, 628.0)",2.5397872924804688
1722787285.3350837,"(583.0, 681.0)",2.6213531494140625
1722787285.554952,"(740.0, 667.0)",2.117889404296875
1722787285.6134818,"(624.0, 641.0)",2.3696823120117188
1722787285.6300716,"(610.0, 635.0)",2.3791885375976562
1722787285.646589,"(590.0, 645.0)",2.4892120361328125
1722787285.6636288,"(588.0, 641.0)",2.503448486328125
1722787285.679658,"(585.0, 638.0)",2.504364013671875
1722787285.6961982,"(585.0, 638.0)",2.5108871459960938
1722787285.7128005,"(589.0, 633.0)",2.5230865478515625
1722787285.7298393,"(583.0, 632.0)",2.529388427734375
1722787285.7463553,"(583.0, 629.0)",2.5422134399414062
1722787285.76343,"(584.0, 630.0)",2.552734375
1722787285.7800524,"(584.0, 630.0)",2.5613632202148438
1722787285.796977,"(579.0, 634.0)",2.5681228637695312
1722787285.813537,"(582.0, 632.0)",2.5727615356445312
1722787285.8294103,"(581.0, 629.0)",2.5808944702148438
1722787285.8470497,"(582.0, 632.0)",2.5799789428710938
1722787285.8634806,"(580.0, 630.0)",2.5960311889648438
1722787285.8799908,"(581.0, 631.0)",2.5971832275390625
1722787285.8971162,"(580.0, 633.0)",2.5980300903320312
1722787285.913301,"(581.0, 632.0)",2.597076416015625
1722787285.929482,"(582.0, 632.0)",2.6011962890625
1722787285.946332,"(585.0, 636.0)",2.5994186401367188
1722787285.9627492,"(582.0, 639.0)",2.6010513305664062
1722787285.979369,"(580.0, 637.0)",2.5978622436523438
1722787285.9961314,"(586.0, 640.0)",2.595947265625
1722787286.013535,"(585.0, 635.0)",2.5783767700195312
1722787286.0293,"(580.0, 637.0)",2.5709228515625
1722787286.0462365,"(581.0, 635.0)",2.5710525512695312
1722787286.0631661,"(580.0, 630.0)",2.5534744262695312
1722787286.0793407,"(578.0, 634.0)",2.5520706176757812
1722787286.09586,"(579.0, 641.0)",2.541656494140625
1722787286.1129792,"(577.0, 631.0)",2.5389480590820312
1722787286.1296213,"(576.0, 635.0)",2.5388336181640625
1722787286.1464849,"(577.0, 634.0)",2.5446701049804688
1722787286.1625178,"(571.0, 634.0)",2.5279617309570312
1722787286.1791797,"(571.0, 632.0)",2.517730712890625
1722787286.1959918,"(571.0, 633.0)",2.5210113525390625
1722787286.212369,"(575.0, 632.0)",2.5179595947265625
1722787286.229401,"(577.0, 628.0)",2.515472412109375
1722787286.2453606,"(576.0, 632.0)",2.512939453125
1722787286.2627828,"(573.0, 632.0)",2.4992828369140625
1722787286.279402,"(571.0, 635.0)",2.4940414428710938
1722787286.296028,"(570.0, 629.0)",2.4821395874023438
1722787286.311956,"(566.0, 631.0)",2.48162841796875
1722787286.3290827,"(571.0, 631.0)",2.4859695434570312
1722787286.346315,"(571.0, 628.0)",2.4850311279296875
1722787286.3624518,"(570.0, 625.0)",2.4719085693359375
1722787286.3789687,"(571.0, 631.0)",2.4591598510742188
1722787286.395429,"(570.0, 633.0)",2.4658432006835938
1722787286.4122484,"(571.0, 633.0)",2.4512100219726562
1722787286.428231,"(572.0, 631.0)",2.451873779296875
1722787286.4458816,"(571.0, 632.0)",2.4415359497070312
1722787286.461611,"(571.0, 628.0)",2.4262847900390625
1722787286.478826,"(570.0, 627.0)",2.4205093383789062
1722787286.4951699,"(569.0, 625.0)",2.423553466796875
1722787286.5119715,"(567.0, 629.0)",2.4259490966796875
1722787286.5289261,"(571.0, 629.0)",2.4161453247070312
1722787286.545552,"(567.0, 628.0)",2.4191741943359375
1722787286.5625968,"(565.0, 629.0)",2.4131698608398438
1722787286.5777552,"(565.0, 629.0)",2.4134674072265625
1722787286.5955431,"(567.0, 625.0)",2.41156005859375
1722787286.6118643,"(565.0, 624.0)",2.4194412231445312
1722787286.6275778,"(566.0, 623.0)",2.4172210693359375
1722787286.6454442,"(566.0, 624.0)",2.406829833984375
1722787286.6621385,"(566.0, 627.0)",2.4069671630859375
1722787286.678264,"(564.0, 618.0)",2.40374755859375
1722787286.6953428,"(562.0, 620.0)",2.402099609375
1722787286.7114842,"(567.0, 626.0)",2.4078216552734375
1722787286.7287085,"(565.0, 626.0)",2.4179306030273438
1722787286.7446296,"(563.0, 618.0)",2.4010467529296875
1722787286.761479,"(566.0, 616.0)",2.403656005859375
1722787286.7782233,"(567.0, 621.0)",2.4027557373046875
1722787286.7950797,"(567.0, 620.0)",2.3994674682617188
1722787286.8121407,"(565.0, 619.0)",2.4090194702148438
1722787286.8282113,"(564.0, 621.0)",2.4111557006835938
1722787286.845542,"(560.0, 622.0)",2.4043350219726562
1722787286.8622434,"(565.0, 621.0)",2.4069671630859375
1722787286.8781874,"(563.0, 622.0)",2.4079818725585938
1722787286.894715,"(540.0, 632.0)",2.40997314453125
1722787286.9121125,"(541.0, 633.0)",2.4139556884765625
1722787286.9276385,"(542.0, 631.0)",2.4071044921875
1722787286.9449904,"(539.0, 634.0)",2.4030075073242188
1722787286.960807,"(537.0, 631.0)",2.3954086303710938
1722787286.9773362,"(542.0, 630.0)",2.40301513671875
1722787286.9948072,"(542.0, 634.0)",2.41876220703125
1722787287.011389,"(538.0, 633.0)",2.4083251953125
1722787287.0276797,"(535.0, 634.0)",2.4048614501953125
1722787287.0443137,"(535.0, 633.0)",2.4136199951171875
1722787287.0618203,"(534.0, 629.0)",2.4061737060546875
1722787287.07793,"(537.0, 631.0)",2.4100723266601562
1722787287.0945601,"(537.0, 634.0)",2.4257965087890625
1722787287.1116714,"(535.0, 629.0)",2.4201889038085938
1722787287.1272976,"(535.0, 628.0)",2.426544189453125
1722787287.1446002,"(536.0, 632.0)",2.4418258666992188
1722787287.1608064,"(540.0, 626.0)",2.4320907592773438
1722787287.1775386,"(535.0, 631.0)",2.4425125122070312
1722787287.1947024,"(537.0, 629.0)",2.44635009765625
1722787287.2110445,"(535.0, 625.0)",2.453857421875
1722787287.2275622,"(533.0, 631.0)",2.4504318237304688
1722787287.2442262,"(536.0, 633.0)",2.4584274291992188
1722787287.2612243,"(537.0, 629.0)",2.4720840454101562
1722787287.2773554,"(536.0, 631.0)",2.485687255859375
1722787287.2945774,"(534.0, 632.0)",2.4938507080078125
1722787287.311542,"(533.0, 630.0)",2.4979400634765625
1722787287.327322,"(536.0, 626.0)",2.4969863891601562
1722787287.3442912,"(539.0, 625.0)",2.5047988891601562
1722787287.360515,"(538.0, 629.0)",2.5231704711914062
1722787287.3776858,"(534.0, 630.0)",2.5253143310546875
1722787287.394863,"(535.0, 628.0)",2.5289154052734375
1722787287.411047,"(536.0, 627.0)",2.5291061401367188
1722787287.427551,"(537.0, 628.0)",2.5230255126953125
1722787287.4440708,"(536.0, 627.0)",2.5362777709960938
1722787287.460778,"(537.0, 630.0)",2.5421524047851562
1722787287.4772909,"(535.0, 627.0)",2.5441360473632812
1722787287.4944913,"(539.0, 623.0)",2.5381698608398438
1722787287.5105343,"(537.0, 629.0)",2.5423736572265625
1722787287.5270445,"(542.0, 624.0)",2.5359649658203125
1722787287.544107,"(536.0, 622.0)",2.5367279052734375
1722787287.5602694,"(540.0, 627.0)",2.5406570434570312
1722787287.5771377,"(539.0, 632.0)",2.54449462890625
1722787287.5940435,"(535.0, 626.0)",2.5390090942382812
1722787287.610046,"(534.0, 623.0)",2.532470703125
1722787287.6269696,"(534.0, 627.0)",2.5390167236328125
1722787287.6431386,"(535.0, 626.0)",2.5415115356445312
1722787287.6607776,"(536.0, 630.0)",2.5387725830078125
1722787287.6763122,"(532.0, 629.0)",2.53759765625
1722787287.6939187,"(530.0, 625.0)",2.5391387939453125
1722787287.7105062,"(532.0, 624.0)",2.5364532470703125
1722787287.7272983,"(531.0, 620.0)",2.5383071899414062
1722787287.743893,"(532.0, 624.0)",2.54730224609375
1722787287.7605202,"(534.0, 628.0)",2.5513381958007812
1722787287.7765307,"(536.0, 619.0)",2.544952392578125
1722787287.7937565,"(533.0, 623.0)",2.536956787109375
1722787287.8101118,"(514.0, 627.0)",2.5378265380859375
1722787287.8266857,"(494.0, 629.0)",2.5465621948242188
1722787287.8428476,"(499.0, 626.0)",2.5285797119140625
1722787287.8599062,"(496.0, 626.0)",2.5315475463867188
1722787287.8761482,"(494.0, 627.0)",2.5251312255859375
1722787287.8935895,"(491.0, 627.0)",2.5213165283203125
1722787287.9096873,"(496.0, 628.0)",2.520416259765625
1722787287.9262815,"(494.0, 631.0)",2.52313232421875
1722787287.9430141,"(498.0, 631.0)",2.520660400390625
1722787287.9591484,"(496.0, 632.0)",2.52142333984375
1722787287.9764314,"(494.0, 635.0)",2.5260696411132812
1722787287.9935398,"(497.0, 634.0)",2.5176162719726562
1722787288.0090847,"(487.0, 625.0)",2.5176849365234375
1722787288.0258331,"(489.0, 624.0)",2.5194625854492188
1722787288.0426033,"(487.0, 625.0)",2.5192184448242188
1722787288.0596292,"(485.0, 625.0)",2.5189971923828125
1722787288.0758579,"(476.0, 627.0)",2.5158538818359375
1722787288.092979,"(483.0, 630.0)",2.517913818359375
1722787288.1090744,"(483.0, 631.0)",2.5226211547851562
1722787288.1257112,"(482.0, 625.0)",2.5201644897460938
1722787288.142564,"(482.0, 622.0)",2.5207595825195312
1722787288.1603465,"(475.0, 622.0)",2.5159072875976562
1722787288.176232,"(475.0, 626.0)",2.5178146362304688
1722787288.1930642,"(476.0, 629.0)",2.5257110595703125
1722787288.2091296,"(482.0, 623.0)",2.5175552368164062
1722787288.2255855,"(480.0, 616.0)",2.5107269287109375
1722787288.243042,"(477.0, 622.0)",2.5188446044921875
1722787288.2594326,"(479.0, 625.0)",2.5133056640625
1722787288.276082,"(476.0, 621.0)",2.5064620971679688
1722787288.2920146,"(477.0, 622.0)",2.5089340209960938
1722787288.3090248,"(480.0, 619.0)",2.50897216796875
1722787288.3255606,"(481.0, 622.0)",2.509918212890625
1722787288.3425949,"(477.0, 625.0)",2.5069427490234375
1722787288.359221,"(477.0, 622.0)",2.4990310668945312
1722787288.3753798,"(481.0, 623.0)",2.499725341796875
1722787288.3924413,"(480.0, 624.0)",2.4933242797851562
1722787288.4089618,"(480.0, 625.0)",2.4925918579101562
1722787288.425411,"(481.0, 625.0)",2.4968948364257812
1722787288.4424787,"(471.0, 609.0)",2.493896484375
1722787288.4592721,"(407.0, 481.0)",2.4688186645507812
1722787288.4756675,"(364.0, 383.0)",2.4653472900390625
1722787288.491712,"(338.0, 308.0)",2.4661331176757812
1722787288.509231,"(328.0, 297.0)",2.4694976806640625
1722787288.5252638,"(324.0, 299.0)",2.4640426635742188
1722787288.5423024,"(326.0, 292.0)",2.4618988037109375
1722787288.5578299,"(327.0, 289.0)",2.4600830078125
1722787288.5748665,"(329.0, 290.0)",2.463104248046875
1722787288.5924623,"(327.0, 290.0)",2.459747314453125
1722787288.6081443,"(324.0, 294.0)",2.4593963623046875
1722787288.625185,"(326.0, 291.0)",2.4516067504882812
1722787288.6422086,"(323.0, 287.0)",2.4481048583984375
1722787288.6577413,"(322.0, 283.0)",2.450653076171875
1722787288.6746695,"(324.0, 287.0)",2.4535598754882812
1722787288.6917205,"(295.0, 275.0)",2.4467086791992188
1722787288.7082293,"(264.0, 254.0)",2.4444580078125
1722787288.7242744,"(267.0, 256.0)",2.4547348022460938
1722787288.7413151,"(262.0, 251.0)",2.46124267578125
1722787288.7575767,"(261.0, 252.0)",2.4549026489257812
1722787288.774837,"(260.0, 251.0)",2.4512863159179688
1722787288.7912004,"(261.0, 251.0)",2.4497756958007812
1722787288.8073986,"(262.0, 255.0)",2.452606201171875
1722787288.8244524,"(261.0, 256.0)",2.4515914916992188
1722787288.841482,"(263.0, 254.0)",2.4473495483398438
1722787288.857996,"(263.0, 253.0)",2.4405899047851562
1722787288.8740468,"(269.0, 255.0)",2.4463653564453125
1722787288.892085,"(272.0, 254.0)",2.4410400390625
1722787288.90761,"(265.0, 259.0)",2.4367141723632812
1722787288.9246519,"(261.0, 261.0)",2.4447479248046875
1722787288.941682,"(264.0, 263.0)",2.4347305297851562
1722787288.958202,"(260.0, 263.0)",2.4326248168945312
1722787288.974234,"(222.0, 263.0)",2.4411392211914062
1722787288.9916,"(194.0, 262.0)",2.4388275146484375
1722787289.008138,"(195.0, 260.0)",2.4412689208984375
1722787289.0243719,"(190.0, 270.0)",2.4375076293945312
1722787289.0414116,"(180.0, 230.0)",2.485809326171875
1722787289.0579305,"(192.0, 268.0)",2.4779281616210938
1722787289.0739794,"(192.0, 265.0)",2.43695068359375
1722787289.0917966,"(191.0, 266.0)",2.424835205078125
1722787289.1073189,"(193.0, 265.0)",2.4188385009765625
1722787289.123867,"(193.0, 259.0)",2.4277114868164062
1722787289.1408658,"(191.0, 258.0)",2.4262237548828125
1722787289.1574004,"(196.0, 261.0)",2.4230194091796875
1722787289.1744285,"(193.0, 260.0)",2.4245681762695312
1722787289.1910577,"(194.0, 260.0)",2.42431640625
1722787289.2078006,"(196.0, 261.0)",2.4229583740234375
1722787289.2243876,"(193.0, 259.0)",2.412322998046875
1722787289.2409375,"(189.0, 259.0)",2.4265213012695312
1722787289.257767,"(192.0, 259.0)",2.4213409423828125
1722787289.2743473,"(194.0, 257.0)",2.4180831909179688
1722787289.2909584,"(192.0, 255.0)",2.4130325317382812
1722787289.3074353,"(238.0, 289.0)",2.3996429443359375
1722787289.324166,"(369.0, 391.0)",2.4055099487304688
1722787289.3407927,"(475.0, 498.0)",2.4008102416992188
1722787289.3577614,"(491.0, 513.0)",2.3992462158203125
1722787289.3738096,"(498.0, 526.0)",2.4138565063476562
1722787289.3908393,"(500.0, 537.0)",2.3990249633789062
1722787289.4079041,"(500.0, 529.0)",2.3844070434570312
1722787289.4234471,"(500.0, 533.0)",2.3873443603515625
1722787289.440368,"(503.0, 532.0)",2.3863906860351562
1722787289.456879,"(502.0, 529.0)",2.3876190185546875
1722787289.4739196,"(501.0, 532.0)",2.3797378540039062
1722787289.4899807,"(500.0, 543.0)",2.391571044921875
1722787289.5075061,"(498.0, 541.0)",2.3879928588867188
1722787289.5240626,"(500.0, 538.0)",2.3894271850585938
1722787289.5400517,"(509.0, 579.0)",2.3808364868164062
1722787289.5571604,"(505.0, 625.0)",2.3902435302734375
1722787289.5731905,"(509.0, 617.0)",2.3968124389648438
1722787289.5901127,"(512.0, 624.0)",2.3977890014648438
1722787289.6072495,"(509.0, 628.0)",2.4037094116210938
1722787289.6232684,"(515.0, 628.0)",2.4077987670898438
1722787289.6398685,"(514.0, 627.0)",2.405303955078125
1722787289.6563876,"(513.0, 626.0)",2.4126129150390625
1722787289.6734004,"(513.0, 630.0)",2.4507369995117188
1722787289.6900618,"(514.0, 617.0)",2.4562530517578125
