type,x,y,timestamp,button,pressed
move,49,990,1722869898.4448996,,
move,74,992,1722869898.45242,,
move,100,993,1722869898.4611204,,
move,122,995,1722869898.4685826,,
move,145,996,1722869898.476094,,
move,164,998,1722869898.4844296,,
move,182,999,1722869898.4923334,,
move,196,999,1722869898.5003567,,
move,209,999,1722869898.5088735,,
move,221,999,1722869898.5169206,,
move,233,999,1722869898.5249305,,
move,241,999,1722869898.5329657,,
move,249,999,1722869898.5410433,,
move,259,999,1722869898.5491543,,
move,269,999,1722869898.5566635,,
move,279,999,1722869898.5652337,,
move,289,999,1722869898.5726643,,
move,300,999,1722869898.5808835,,
move,311,999,1722869898.5884006,,
move,321,999,1722869898.5971463,,
move,333,999,1722869898.6047466,,
move,345,999,1722869898.6128516,,
move,358,999,1722869898.6204457,,
move,370,999,1722869898.6291459,,
move,382,999,1722869898.6362407,,
move,394,999,1722869898.6448424,,
move,406,999,1722869898.6529863,,
move,417,999,1722869898.6610446,,
move,427,999,1722869898.6692135,,
move,438,999,1722869898.6763153,,
move,450,999,1722869898.6848824,,
move,459,999,1722869898.6927931,,
move,468,999,1722869898.7003753,,
move,476,999,1722869898.7085187,,
move,483,999,1722869898.716583,,
move,490,999,1722869898.725179,,
move,498,999,1722869898.7324166,,
move,505,999,1722869898.740406,,
move,511,999,1722869898.7486262,,
move,517,999,1722869898.7562048,,
move,523,999,1722869898.7649996,,
move,530,1000,1722869898.772281,,
move,537,1000,1722869898.781187,,
move,544,1000,1722869898.7892902,,
move,550,1000,1722869898.7973034,,
move,556,1000,1722869898.804604,,
move,561,1000,1722869898.8133109,,
move,565,1000,1722869898.820446,,
move,570,1000,1722869898.8285854,,
move,574,1000,1722869898.8370998,,
move,578,998,1722869898.844497,,
move,584,996,1722869898.8535209,,
move,590,993,1722869898.8613884,,
move,597,990,1722869898.86863,,
move,604,987,1722869898.8772578,,
move,610,985,1722869898.8847835,,
move,616,982,1722869898.8931708,,
move,622,980,1722869898.900661,,
move,626,978,1722869898.909312,,
move,631,976,1722869898.9171612,,
move,633,974,1722869898.9245477,,
move,637,972,1722869898.932578,,
move,639,969,1722869898.940608,,
move,641,967,1722869898.9485025,,
move,644,965,1722869898.9561956,,
move,646,963,1722869898.9651453,,
move,647,963,1722869898.97247,,
move,649,961,1722869898.9812663,,
move,652,960,1722869898.9893088,,
move,653,959,1722869898.996604,,
move,654,957,1722869899.0050611,,
move,654,957,1722869899.0126097,,
move,656,956,1722869899.0205212,,
move,657,955,1722869899.0285575,,
move,659,953,1722869899.036309,,
move,659,952,1722869899.0444014,,
move,659,951,1722869899.0529416,,
move,660,951,1722869899.0609043,,
move,660,950,1722869899.0687912,,
move,660,948,1722869899.0770903,,
move,659,946,1722869899.0946064,,
move,656,944,1722869899.0946064,,
move,653,942,1722869899.1009734,,
move,644,938,1722869899.1083794,,
move,633,934,1722869899.1172626,,
move,620,932,1722869899.1250944,,
move,599,930,1722869899.1328132,,
move,571,926,1722869899.1503386,,
move,548,925,1722869899.1503386,,
move,536,925,1722869899.157109,,
move,534,925,1722869899.1648798,,
move,532,925,1722869899.1733549,,
move,530,923,1722869899.5008543,,
move,528,920,1722869899.5084033,,
move,526,917,1722869899.5164294,,
move,522,911,1722869899.5244777,,
move,520,908,1722869899.532505,,
move,517,901,1722869899.5406516,,
move,513,890,1722869899.5487156,,
move,507,875,1722869899.5572727,,
move,499,858,1722869899.574325,,
move,488,837,1722869899.5753284,,
move,477,814,1722869899.581109,,
move,466,788,1722869899.5886638,,
move,455,762,1722869899.597243,,
move,448,740,1722869899.6149,,
move,444,729,1722869899.6149,,
move,442,717,1722869899.6206195,,
move,440,704,1722869899.6281316,,
move,439,693,1722869899.6372008,,
move,439,685,1722869899.6446614,,
move,439,677,1722869899.652925,,
move,439,670,1722869899.6607497,,
move,439,665,1722869899.6688182,,
move,439,659,1722869899.6771817,,
move,439,655,1722869899.6844516,,
move,438,651,1722869899.6925447,,
move,435,647,1722869899.700095,,
move,432,645,1722869899.7091823,,
move,427,642,1722869899.7163374,,
move,423,640,1722869899.72548,,
move,418,636,1722869899.733189,,
move,410,630,1722869899.7412117,,
move,403,621,1722869899.7489095,,
move,394,609,1722869899.7571452,,
move,380,594,1722869899.7647552,,
move,371,584,1722869899.772653,,
move,363,577,1722869899.781183,,
move,358,571,1722869899.7882564,,
move,354,565,1722869899.796285,,
move,352,560,1722869899.8047853,,
move,349,555,1722869899.812886,,
move,347,551,1722869899.820367,,
move,347,549,1722869899.8289804,,
move,347,544,1722869899.8370893,,
move,346,538,1722869899.8446035,,
move,346,536,1722869899.852703,,
move,346,532,1722869899.8612313,,
move,346,525,1722869899.8686078,,
move,346,517,1722869899.8771753,,
move,346,508,1722869899.8849986,,
move,346,497,1722869899.8932333,,
move,343,478,1722869899.9011922,,
move,339,457,1722869899.9090667,,
move,335,436,1722869899.9173884,,
move,331,424,1722869899.9248984,,
move,324,408,1722869899.9332728,,
move,314,384,1722869899.9405131,,
move,303,364,1722869899.9487293,,
move,293,343,1722869899.9572508,,
move,285,325,1722869899.9644053,,
move,280,311,1722869899.9730043,,
move,277,299,1722869899.9805348,,
move,274,287,1722869899.9885554,,
move,272,275,1722869899.9971178,,
move,270,265,1722869900.0044944,,
move,268,258,1722869900.012561,,
move,267,252,1722869900.0203297,,
move,266,251,1722869900.0278835,,
move,266,251,1722869900.036976,,
move,266,250,1722869900.0444846,,
move,266,250,1722869900.10865,,
move,262,251,1722869900.1253004,,
move,260,252,1722869900.132366,,
move,258,253,1722869900.14073,,
move,252,255,1722869900.1488326,,
move,244,257,1722869900.15634,,
move,231,261,1722869900.1648679,,
move,218,263,1722869900.173126,,
move,209,264,1722869900.180846,,
move,197,264,1722869900.189337,,
move,184,263,1722869900.19636,,
move,170,259,1722869900.2048924,,
move,156,254,1722869900.2129624,,
move,141,246,1722869900.2207098,,
move,125,237,1722869900.2292647,,
move,113,227,1722869900.2363064,,
move,104,217,1722869900.2448232,,
move,96,207,1722869900.2528617,,
move,90,196,1722869900.2604241,,
move,83,185,1722869900.2692182,,
move,77,172,1722869900.2767556,,
move,72,160,1722869900.2943625,,
move,67,148,1722869900.2943625,,
move,62,135,1722869900.3008804,,
move,57,124,1722869900.3191047,,
move,51,110,1722869900.3191047,,
move,47,100,1722869900.3243492,,
move,43,94,1722869900.333211,,
move,41,92,1722869900.341127,,
move,41,90,1722869900.3491712,,
move,40,89,1722869900.3572047,,
move,39,88,1722869900.3647134,,
move,39,88,1722869900.3727674,,
move,38,87,1722869900.3810496,,
move,38,86,1722869900.3891876,,
move,38,85,1722869900.4122982,,
move,38,85,1722869900.4203322,,
move,38,83,1722869900.428497,,
move,38,83,1722869900.436559,,
move,38,81,1722869900.444566,,
move,38,80,1722869900.452595,,
move,38,79,1722869900.460632,,
move,38,79,1722869900.4691665,,
move,38,77,1722869900.4767215,,
move,38,77,1722869900.484748,,
move,38,76,1722869900.4927871,,
move,38,75,1722869900.5008264,,
move,38,74,1722869900.5089147,,
move,38,74,1722869900.5164146,,
move,37,74,1722869900.5723946,,
move,36,73,1722869900.5890236,,
move,35,73,1722869900.5970678,,
move,34,73,1722869900.6045823,,
move,33,73,1722869900.6126637,,
move,33,72,1722869900.6207402,,
move,32,72,1722869900.6282978,,
move,32,71,1722869900.6370087,,
move,30,68,1722869900.6527214,,
move,28,67,1722869900.6607697,,
move,27,64,1722869900.6683967,,
move,26,63,1722869900.6772482,,
move,25,61,1722869900.6846807,,
move,24,59,1722869900.6927185,,
move,23,56,1722869900.7007706,,
move,22,53,1722869900.708418,,
move,21,49,1722869900.7159085,,
move,21,47,1722869900.725186,,
move,20,44,1722869900.7330093,,
move,19,42,1722869900.7406244,,
move,19,41,1722869900.7490687,,
move,18,37,1722869900.7569654,,
move,18,35,1722869900.7638614,,
move,18,34,1722869900.7732217,,
move,18,33,1722869900.7810261,,
move,18,33,1722869900.7971725,,
move,18,33,1722869900.9087396,,
move,18,34,1722869900.9247692,,
move,18,39,1722869900.9324179,,
move,18,45,1722869900.9404976,,
move,18,52,1722869900.9480817,,
move,18,60,1722869900.9571393,,
move,18,68,1722869900.9646516,,
move,18,76,1722869900.9727008,,
move,18,84,1722869900.9812176,,
move,19,89,1722869900.9883258,,
move,20,96,1722869900.9962857,,
move,21,102,1722869901.0048091,,
move,22,108,1722869901.0128546,,
move,23,110,1722869901.020375,,
move,24,111,1722869901.0291533,,
move,25,112,1722869901.0371885,,
move,25,113,1722869901.044466,,
move,26,113,1722869901.0519874,,
move,26,114,1722869901.1090171,,
move,26,115,1722869901.1325624,,
move,26,118,1722869901.1411421,,
move,26,119,1722869901.149162,,
move,26,120,1722869901.1567004,,
move,27,124,1722869901.1647217,,
move,28,126,1722869901.1724668,,
move,28,128,1722869901.180505,,
move,29,132,1722869901.1890209,,
move,29,134,1722869901.196639,,
move,29,135,1722869901.2051678,,
move,29,138,1722869901.212737,,
move,30,139,1722869901.2202823,,
move,30,140,1722869901.2285523,,
move,31,141,1722869901.2365725,,
move,31,143,1722869901.2450972,,
move,31,143,1722869901.252785,,
move,31,144,1722869901.2603126,,
move,31,145,1722869901.268099,,
move,30,145,1722869901.3968863,,
move,29,145,1722869901.417178,,
move,27,142,1722869901.4242496,,
move,24,142,1722869901.4324596,,
move,24,140,1722869901.4408247,,
move,22,139,1722869901.4488754,,
move,21,137,1722869901.457073,,
move,18,134,1722869901.4610827,,
move,17,131,1722869901.468622,,
move,17,130,1722869901.476497,,
move,16,129,1722869901.4848216,,
move,16,129,1722869901.4925113,,
move,16,128,1722869901.5014644,,
move,15,128,1722869901.5172148,,
move,15,127,1722869901.5643406,,
move,14,127,1722869901.7574878,,
move,14,127,1722869901.7733405,,
move,13,126,1722869901.7808547,,
move,13,126,1722869901.7884617,,
move,11,125,1722869901.7972825,,
move,11,123,1722869901.8050756,,
move,9,121,1722869901.813226,,
move,9,119,1722869901.8204513,,
move,9,116,1722869901.8284745,,
move,8,113,1722869901.8364828,,
move,8,109,1722869901.8450706,,
move,7,105,1722869901.8524992,,
move,7,104,1722869901.8603916,,
move,7,101,1722869901.86851,,
move,7,98,1722869901.8771584,,
move,7,94,1722869901.8846505,,
move,7,92,1722869901.8932042,,
move,7,89,1722869901.901124,,
move,7,84,1722869901.9091933,,
move,7,82,1722869901.9164684,,
move,7,78,1722869901.9244363,,
move,7,74,1722869901.93297,,
move,7,72,1722869901.9404972,,
move,7,69,1722869901.9486318,,
move,7,67,1722869901.957165,,
move,7,65,1722869901.9646626,,
move,7,63,1722869901.9729261,,
move,7,62,1722869901.9809155,,
move,7,60,1722869901.9889977,,
move,7,59,1722869901.996521,,
move,7,57,1722869902.004779,,
move,7,55,1722869902.0130086,,
move,7,54,1722869902.0213382,,
move,7,51,1722869902.028517,,
move,7,48,1722869902.0372388,,
move,7,43,1722869902.0447862,,
move,8,37,1722869902.053179,,
move,8,35,1722869902.0607116,,
move,8,31,1722869902.0693772,,
move,9,27,1722869902.0763998,,
move,9,25,1722869902.0846496,,
move,9,23,1722869902.093001,,
move,9,22,1722869902.1012077,,
move,10,21,1722869902.1092818,,
move,10,19,1722869902.1162632,,
move,10,18,1722869902.1252985,,
move,10,17,1722869902.1332192,,
move,11,15,1722869902.1405394,,
move,11,15,1722869902.1486647,,
move,11,14,1722869902.1564462,,
move,11,12,1722869902.1650136,,
move,11,11,1722869902.1731606,,
move,11,10,1722869902.1808825,,
move,11,8,1722869902.1966329,,
move,11,8,1722869902.2038822,,
move,11,7,1722869902.2212946,,
move,11,6,1722869902.229242,,
move,11,5,1722869902.245218,,
move,11,4,1722869902.2527404,,
move,11,3,1722869902.2610717,,
move,11,2,1722869902.2690709,,
move,11,0,1722869902.2850554,,
move,65,0,1722869903.1891606,,
move,72,3,1722869903.1969948,,
move,81,6,1722869903.205,,
move,87,8,1722869903.2125256,,
move,94,11,1722869903.2204425,,
move,101,14,1722869903.2284749,,
move,107,17,1722869903.2370002,,
move,114,20,1722869903.2452815,,
move,123,25,1722869903.2529385,,
move,133,32,1722869903.2608106,,
move,143,38,1722869903.268678,,
move,154,46,1722869903.277267,,
move,165,54,1722869903.2850978,,
move,177,62,1722869903.2925098,,
move,188,69,1722869903.3003545,,
move,200,76,1722869903.3090372,,
move,212,82,1722869903.3267894,,
move,220,87,1722869903.327294,,
move,231,91,1722869903.3327785,,
move,242,95,1722869903.3408966,,
move,260,100,1722869903.3491726,,
move,276,106,1722869903.356912,,
move,292,108,1722869903.3647804,,
move,305,110,1722869903.3722873,,
move,315,111,1722869903.380567,,
move,327,112,1722869903.3883328,,
move,339,115,1722869903.39728,,
move,352,117,1722869903.4052334,,
move,366,119,1722869903.4125,,
move,379,121,1722869903.4210198,,
move,391,123,1722869903.4284782,,
move,403,126,1722869903.4368289,,
move,414,128,1722869903.4448383,,
move,426,130,1722869903.4531283,,
move,436,131,1722869903.4608357,,
move,444,132,1722869903.4686413,,
move,449,133,1722869903.4769487,,
move,452,134,1722869903.4843948,,
move,454,135,1722869903.4923062,,
move,455,135,1722869903.501426,,
move,456,135,1722869903.5081484,,
move,456,136,1722869903.5250313,,
move,456,136,1722869903.5492785,,
move,458,138,1722869903.5573492,,
move,460,141,1722869903.5647874,,
move,461,142,1722869903.5728083,,
move,464,148,1722869903.580337,,
move,467,150,1722869903.5883596,,
move,471,156,1722869903.5963426,,
move,473,158,1722869903.60487,,
move,477,164,1722869903.6129096,,
move,478,166,1722869903.6204412,,
move,481,170,1722869903.6284785,,
move,482,171,1722869903.6365166,,
move,485,176,1722869903.6450667,,
move,486,178,1722869903.653192,,
move,489,183,1722869903.6612136,,
move,489,186,1722869903.668243,,
move,490,190,1722869903.6763654,,
move,490,192,1722869903.6843708,,
move,491,193,1722869903.6928868,,
move,491,195,1722869903.7003968,,
move,491,196,1722869903.7084298,,
move,492,197,1722869903.7169516,,
move,492,198,1722869903.7252543,,
move,492,200,1722869903.7333856,,
move,492,202,1722869903.7404125,,
move,494,204,1722869903.748497,,
move,494,205,1722869903.757011,,
move,496,210,1722869903.7645319,,
move,497,210,1722869903.782842,,
move,497,212,1722869903.7836816,,
move,497,213,1722869903.7887354,,
move,498,215,1722869903.7964177,,
move,499,215,1722869903.804945,,
move,499,215,1722869903.8128428,,
move,499,216,1722869903.8370588,,
move,499,216,1722869903.8532352,,
move,499,217,1722869903.8608215,,
move,499,219,1722869903.8692522,,
move,499,220,1722869903.87702,,
move,500,222,1722869903.8846757,,
move,500,225,1722869903.89279,,
move,501,226,1722869903.9003131,,
move,501,227,1722869903.9092457,,
move,501,228,1722869903.9171412,,
move,501,230,1722869903.9248867,,
move,501,231,1722869903.9330509,,
move,501,232,1722869903.9410563,,
move,501,234,1722869903.949316,,
move,501,238,1722869903.9571958,,
move,501,239,1722869903.9651625,,
move,501,241,1722869903.972304,,
move,501,243,1722869903.9811356,,
move,500,247,1722869903.9887178,,
move,499,250,1722869903.9966779,,
move,499,252,1722869904.0046859,,
move,497,253,1722869904.012886,,
move,494,259,1722869904.0212648,,
move,494,261,1722869904.0289536,,
move,492,263,1722869904.0371761,,
move,490,266,1722869904.0454025,,
move,489,268,1722869904.0534446,,
move,488,268,1722869904.0611615,,
move,488,269,1722869904.0679722,,
move,488,269,1722869904.0774286,,
move,487,270,1722869904.1008701,,
move,487,271,1722869904.1171362,,
move,486,271,1722869904.132811,,
move,486,271,1722869904.1493132,,
move,486,271,1722869904.157087,,
move,485,271,1722869904.1725585,,
move,484,271,1722869904.1803448,,
move,484,271,1722869904.2052693,,
move,483,271,1722869904.2127116,,
move,483,271,1722869904.2203658,,
move,482,271,1722869904.2290576,,
move,481,272,1722869904.2365646,,
move,480,272,1722869904.2445776,,
move,480,272,1722869904.2524104,,
move,479,272,1722869904.2691593,,
move,479,272,1722869904.3171442,,
move,478,272,1722869904.3247085,,
move,477,272,1722869904.3327584,,
move,476,272,1722869904.3403218,,
move,476,271,1722869904.3489573,,
move,475,271,1722869904.3567996,,
move,475,270,1722869904.3650725,,
move,474,270,1722869904.372996,,
move,473,269,1722869904.3808649,,
move,468,266,1722869904.3971944,,
move,467,265,1722869904.4127388,,
move,466,264,1722869904.4211688,,
move,465,264,1722869904.4291596,,
move,465,263,1722869904.43682,,
move,465,263,1722869904.4450037,,
move,465,263,1722869904.556655,,
move,467,263,1722869904.5645447,,
move,472,262,1722869904.5731332,,
move,475,262,1722869904.580633,,
click,475,262,1722869904.5816388,Button.left,True
move,480,262,1722869904.589661,,
move,487,262,1722869904.5971787,,
move,496,262,1722869904.6053667,,
move,505,262,1722869904.6134043,,
move,516,262,1722869904.621131,,
move,528,262,1722869904.6291592,,
move,541,262,1722869904.6366796,,
move,554,262,1722869904.6448162,,
move,568,262,1722869904.6531587,,
move,580,262,1722869904.6605146,,
move,589,262,1722869904.6683805,,
move,601,262,1722869904.6769595,,
move,610,262,1722869904.684667,,
move,617,262,1722869904.692993,,
move,623,263,1722869904.7003121,,
move,625,263,1722869904.7087388,,
move,626,263,1722869904.716154,,
move,627,263,1722869904.7248414,,
move,627,263,1722869904.7331798,,
click,627,263,1722869904.7648776,Button.left,False
move,627,263,1722869904.8211808,,
move,626,263,1722869904.828528,,
move,624,263,1722869904.8370633,,
move,620,263,1722869904.8450584,,
move,619,263,1722869904.8527005,,
move,617,263,1722869904.860513,,
move,615,263,1722869904.8689477,,
move,612,263,1722869904.876553,,
move,607,264,1722869904.8853195,,
move,601,264,1722869904.892296,,
move,597,264,1722869904.9013765,,
move,589,264,1722869904.9091957,,
move,580,265,1722869904.9169292,,
move,574,265,1722869904.9248843,,
move,567,266,1722869904.9330573,,
move,561,266,1722869904.941212,,
move,559,267,1722869904.9492211,,
move,555,267,1722869904.9610949,,
move,552,267,1722869904.9682891,,
move,551,267,1722869904.9774764,,
move,547,267,1722869904.984944,,
move,542,267,1722869904.9929292,,
move,539,267,1722869905.0005178,,
move,534,267,1722869905.008388,,
move,532,267,1722869905.017227,,
move,528,267,1722869905.0213838,,
move,524,267,1722869905.0288138,,
move,517,267,1722869905.0363774,,
move,511,267,1722869905.0451977,,
move,503,267,1722869905.0533648,,
move,501,267,1722869905.0613668,,
move,498,267,1722869905.0693693,,
move,494,267,1722869905.077294,,
move,492,267,1722869905.0844254,,
move,489,267,1722869905.092957,,
move,486,267,1722869905.1009183,,
move,485,267,1722869905.1086228,,
move,484,267,1722869905.1249464,,
move,484,267,1722869905.2213602,,
move,485,266,1722869905.229552,,
move,486,265,1722869905.2372394,,
move,489,265,1722869905.245173,,
move,491,265,1722869905.2529902,,
move,494,265,1722869905.2603831,,
move,500,265,1722869905.2693353,,
move,511,264,1722869905.276563,,
move,519,263,1722869905.2845168,,
click,519,263,1722869905.2845168,Button.left,True
move,531,262,1722869905.2927842,,
move,544,260,1722869905.3000946,,
move,557,259,1722869905.309208,,
move,571,258,1722869905.3162608,,
move,583,257,1722869905.3243024,,
move,595,257,1722869905.3463953,,
move,607,256,1722869905.3478277,,
move,618,255,1722869905.348828,,
move,628,255,1722869905.356976,,
move,640,254,1722869905.365178,,
move,650,254,1722869905.372885,,
move,655,254,1722869905.381369,,
move,659,254,1722869905.3885624,,
move,660,254,1722869905.3963661,,
move,661,254,1722869905.4051816,,
move,661,254,1722869905.4128768,,
click,661,254,1722869905.4454427,Button.left,False
move,661,254,1722869905.5246227,,
move,661,254,1722869905.5332778,,
move,661,255,1722869905.541471,,
move,661,257,1722869905.5492404,,
move,660,257,1722869905.5564244,,
move,659,258,1722869905.5652218,,
move,657,259,1722869905.5722995,,
move,655,259,1722869905.5814507,,
move,652,260,1722869905.5884361,,
move,650,261,1722869905.596385,,
move,647,261,1722869905.6043923,,
move,641,262,1722869905.612513,,
move,635,264,1722869905.6203127,,
move,634,265,1722869905.6289513,,
move,630,267,1722869905.637224,,
move,627,268,1722869905.6447318,,
move,624,269,1722869905.653368,,
move,623,270,1722869905.66076,,
move,622,270,1722869905.668725,,
move,622,270,1722869905.6774292,,
move,622,271,1722869905.701526,,
move,621,271,1722869905.733493,,
move,621,271,1722869905.7412114,,
move,620,271,1722869905.7488575,,
move,619,272,1722869905.7567286,,
move,618,273,1722869905.7650847,,
move,616,273,1722869905.7732415,,
move,615,274,1722869905.7804742,,
move,611,276,1722869905.7984176,,
move,608,277,1722869905.7984176,,
move,606,277,1722869905.804493,,
move,603,277,1722869905.8125355,,
move,599,277,1722869905.8203187,,
move,596,277,1722869905.8290908,,
move,591,277,1722869905.8374538,,
move,589,277,1722869905.8446033,,
move,588,277,1722869905.8532429,,
move,587,277,1722869905.8608236,,
move,587,277,1722869905.869112,,
click,587,277,1722869905.9091356,Button.left,True
move,587,278,1722869905.9329073,,
move,587,278,1722869905.9413638,,
move,590,278,1722869905.9493816,,
move,595,278,1722869905.9563735,,
move,598,278,1722869905.964496,,
move,604,278,1722869905.972578,,
move,615,278,1722869905.9806557,,
move,626,278,1722869905.9888003,,
move,637,278,1722869905.996279,,
move,649,278,1722869906.004481,,
move,663,278,1722869906.012545,,
move,665,278,1722869906.0207257,,
move,669,278,1722869906.0289216,,
move,671,278,1722869906.0364714,,
move,671,278,1722869906.0445662,,
click,671,278,1722869906.0445662,Button.left,False
move,672,278,1722869906.0527477,,
move,672,278,1722869906.1095395,,
move,670,279,1722869906.1177614,,
move,669,279,1722869906.12489,,
move,667,279,1722869906.1331768,,
move,662,279,1722869906.1404588,,
move,660,279,1722869906.1493714,,
move,657,280,1722869906.1562245,,
move,651,280,1722869906.1653717,,
move,649,280,1722869906.1732304,,
move,647,280,1722869906.1813653,,
move,644,280,1722869906.1887689,,
move,640,281,1722869906.1971848,,
move,636,281,1722869906.2052329,,
move,633,281,1722869906.2124052,,
move,627,281,1722869906.2211845,,
move,623,281,1722869906.228984,,
move,616,281,1722869906.2367382,,
move,614,281,1722869906.2447438,,
move,612,281,1722869906.2524588,,
move,607,281,1722869906.2608373,,
move,604,281,1722869906.2693655,,
move,599,281,1722869906.2761908,,
move,598,281,1722869906.2849774,,
move,597,281,1722869906.293052,,
move,595,281,1722869906.300718,,
move,594,281,1722869906.3085432,,
click,594,281,1722869906.3100522,Button.left,True
move,593,281,1722869906.316058,,
move,592,281,1722869906.3252726,,
move,592,281,1722869906.332717,,
move,590,280,1722869906.3411407,,
move,589,280,1722869906.364335,,
move,586,279,1722869906.3653383,,
move,583,279,1722869906.3729606,,
move,579,278,1722869906.38126,,
move,576,278,1722869906.3889632,,
move,570,278,1722869906.3964536,,
move,562,278,1722869906.404528,,
move,553,278,1722869906.413083,,
move,543,279,1722869906.420769,,
move,531,281,1722869906.4292314,,
move,522,284,1722869906.4367745,,
move,513,285,1722869906.4444559,,
move,508,286,1722869906.4532013,,
click,508,286,1722869906.4532013,Button.left,False
move,503,287,1722869906.460507,,
move,500,288,1722869906.4691925,,
move,500,288,1722869906.476895,,
move,499,289,1722869906.4847891,,
move,499,289,1722869906.5012045,,
move,497,289,1722869906.516363,,
move,497,289,1722869906.5249233,,
move,496,290,1722869906.5325623,,
move,496,290,1722869906.5406349,,
move,495,290,1722869906.5564673,,
move,494,290,1722869906.573351,,
move,494,290,1722869906.5806155,,
move,493,290,1722869906.588362,,
click,493,290,1722869906.6453176,Button.left,True
move,493,290,1722869906.6764286,,
move,493,290,1722869906.685069,,
move,495,290,1722869906.6925545,,
move,501,288,1722869906.7005863,,
move,503,287,1722869906.7091804,,
move,508,286,1722869906.7163494,,
move,516,285,1722869906.7243006,,
move,526,285,1722869906.7330642,,
move,537,285,1722869906.741145,,
move,554,285,1722869906.7484925,,
move,564,285,1722869906.7566326,,
move,577,285,1722869906.7646425,,
click,577,285,1722869906.766147,Button.left,False
move,591,285,1722869906.7725732,,
move,604,285,1722869906.7808805,,
move,616,285,1722869906.7892523,,
move,628,285,1722869906.7963314,,
move,637,286,1722869906.8051357,,
move,639,287,1722869906.8134575,,
move,642,288,1722869906.82061,,
move,642,288,1722869906.8287284,,
move,644,288,1722869906.8361926,,
move,644,288,1722869906.8447251,,
move,645,288,1722869906.8609219,,
move,647,288,1722869906.869006,,
move,647,289,1722869906.8764515,,
move,648,289,1722869906.8849742,,
move,651,289,1722869906.892782,,
move,651,289,1722869906.9008129,,
move,653,289,1722869906.9084177,,
move,654,289,1722869906.9172473,,
click,654,289,1722869906.9172473,Button.left,True
move,656,289,1722869906.925187,,
move,658,289,1722869906.9329138,,
move,659,289,1722869906.9405258,,
move,661,289,1722869906.9488394,,
move,663,289,1722869906.9569592,,
move,664,289,1722869906.965039,,
move,666,289,1722869906.973095,,
move,666,289,1722869906.9806132,,
move,668,289,1722869906.9891348,,
move,669,289,1722869906.9966435,,
move,670,289,1722869907.0046523,,
move,671,289,1722869907.0123863,,
move,671,289,1722869907.0286927,,
move,672,289,1722869907.0362043,,
click,672,289,1722869907.0377264,Button.left,False
move,672,289,1722869907.0447366,,
move,673,289,1722869907.0527866,,
move,674,289,1722869907.060837,,
move,675,289,1722869907.0690591,,
move,676,289,1722869907.085171,,
move,677,289,1722869907.1012342,,
move,677,289,1722869907.2284288,,
move,674,289,1722869907.2365077,,
move,671,289,1722869907.244535,,
move,666,289,1722869907.252615,,
move,663,290,1722869907.2609818,,
move,660,290,1722869907.2682772,,
move,658,290,1722869907.2766268,,
move,657,290,1722869907.2850332,,
move,657,291,1722869907.2927804,,
click,657,291,1722869907.3094943,Button.left,True
move,656,291,1722869907.348661,,
move,656,291,1722869907.3567154,,
move,655,291,1722869907.3642747,,
move,654,291,1722869907.3723013,,
move,652,291,1722869907.380828,,
move,649,291,1722869907.3888712,,
move,645,291,1722869907.4104974,,
move,641,291,1722869907.4114978,,
move,639,291,1722869907.4124963,,
move,635,291,1722869907.421119,,
click,635,291,1722869907.421119,Button.left,False
move,629,291,1722869907.4291036,,
move,625,291,1722869907.4373615,,
move,621,291,1722869907.4445317,,
move,617,291,1722869907.4531412,,
move,612,291,1722869907.4608002,,
move,610,291,1722869907.4684744,,
move,608,291,1722869907.4770353,,
move,605,291,1722869907.4854763,,
move,603,291,1722869907.493294,,
move,601,291,1722869907.5004103,,
move,599,292,1722869907.5089574,,
move,596,293,1722869907.5164638,,
move,593,293,1722869907.5244863,,
move,589,293,1722869907.532515,,
move,585,293,1722869907.540263,,
move,580,293,1722869907.5492587,,
move,574,293,1722869907.5567386,,
move,569,293,1722869907.5648372,,
move,564,293,1722869907.5733511,,
move,562,293,1722869907.5812063,,
move,558,293,1722869907.5891392,,
move,553,293,1722869907.5971873,,
move,549,293,1722869907.6047022,,
move,548,293,1722869907.612994,,
move,544,293,1722869907.620346,,
move,540,293,1722869907.6292825,,
move,537,293,1722869907.6363215,,
move,535,293,1722869907.6451917,,
move,533,293,1722869907.652408,,
move,531,293,1722869907.6606252,,
move,531,294,1722869907.668711,,
move,530,294,1722869907.677324,,
move,528,294,1722869907.6852767,,
move,527,294,1722869907.6933403,,
move,525,294,1722869907.700254,,
move,523,294,1722869907.7084777,,
move,521,294,1722869907.7161362,,
move,519,294,1722869907.7248225,,
move,517,294,1722869907.7328565,,
move,516,293,1722869907.7408333,,
move,514,292,1722869907.7486491,,
move,511,292,1722869907.7573225,,
move,509,292,1722869907.7648337,,
move,507,291,1722869907.7732093,,
move,505,291,1722869907.780709,,
move,502,290,1722869907.788417,,
move,500,290,1722869907.7964747,,
move,497,290,1722869907.8053608,,
move,495,290,1722869907.8132126,,
move,495,290,1722869907.8210018,,
move,494,290,1722869907.8290813,,
move,493,290,1722869907.9007862,,
click,493,290,1722869907.957403,Button.left,True
move,493,290,1722869907.9886584,,
move,494,290,1722869907.996809,,
move,495,290,1722869908.0054066,,
move,496,290,1722869908.0124314,,
move,501,290,1722869908.0205,,
move,507,289,1722869908.0291853,,
move,512,289,1722869908.0366933,,
move,515,289,1722869908.0448296,,
move,520,289,1722869908.0530145,,
move,530,289,1722869908.060668,,
